CAMIS,DBA,BORO,BUILDING,STREET,ZIPCODE,PHONE,CUISINE DESCRIPTION,INSPECTION DATE,ACTION,VIOLATION CODE,VIOLATION DESCRIPTION,CRITICAL FLAG,SCORE,GRADE,GRADE DATE,RECORD DATE,INSPECTION TYPE,Latitude,Longitude,Community Board,Council District,Census Tract,BIN,BBL,NTA
50066881,REMI FLOWER & COFFEE,Manhattan,906,2 AVENUE,10017,6465591233,CafÃ©/Coffee/Tea,8/29/2019,Violations were cited in the following area(s).,06E,"Sanitized equipment or utensil, including in-use food dispensing utensil, improperly used or stored.",Y,23,B,8/29/2019,10/26/2020,Cycle Inspection / Re-inspection,40.75379651,-73.96929137,106,4,9000,1038916,1013410001,MN19
50089691,BRUCE & ARMANI GOURMET LOUNGE,Brooklyn,189,WILSON AVENUE,11237,3474420365,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",8/27/2019,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",N,12,A,8/27/2019,10/26/2020,Pre-permit (Operational) / Re-inspection,40.69934902,-73.92333824,304,37,42900,3073814,3032460003,BK77
41341978,GOLDEN KITCHEN,Queens,2921,ASTORIA BOULEVARD,11102,7182048999,Chinese,5/10/2017,Violations were cited in the following area(s).,02H,"Food not cooled by an approved method whereby the internal product temperature is reduced from 140Âº F to 70Âº F or less within 2 hours, and from 70Âº F to 41Âº F or less within 4 additional hours.",Y,10,A,5/10/2017,10/26/2020,Cycle Inspection / Initial Inspection,40.77040276,-73.91934258,401,22,6900,4017400,4008380115,QN71
50059700,RED POKE,Manhattan,600,9 AVENUE,10036,2129748100,Hawaiian,7/11/2018,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,N,17,B,7/11/2018,10/26/2020,Cycle Inspection / Re-inspection,40.75899343,-73.99220312,104,3,12100,1088997,1010330001,MN15
41585030,ROCKWAY BEACH CLUB,Queens,9701,SHORE FRONT PKWY,11693,9173316910,American,8/2/2017,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilityâ€™s food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Y,13,A,8/2/2017,10/26/2020,Cycle Inspection / Initial Inspection,40.58315288,-73.81782635,414,32,94201,,4,QN10
50001564,WAVE HILL,Bronx,675,WEST  252 STREET,10471,7185493200,American,5/25/2017,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",N,2,A,5/25/2017,10/26/2020,Cycle Inspection / Re-inspection,40.90012134,-73.91120105,208,11,30900,2101020,2059370440,BX22
50094087,FU LAI NO. 1 RESTAURANT,Brooklyn,7023,FORT HAMILTON PARKWAY,11228,7188333853,Chinese,9/3/2019,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140Âº F.,Y,7,A,9/3/2019,10/26/2020,Pre-permit (Operational) / Initial Inspection,40.62804536,-74.01307007,310,43,20800,3146819,3058970001,BK30
50066944,TACOS EL TORITO VERSATILE,Bronx,608A,MELROSE AVENUE,10455,7186187265,Mexican,5/22/2018,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Y,17,,,10/26/2020,Cycle Inspection / Initial Inspection,40.8173447,-73.91717918,201,17,6500,2097084,2023740009,BX34
50000918,CHIPOTLE MEXICAN GRILL,Manhattan,1288-1290,1ST AVENUE,10021,6462139431,Mexican,7/24/2017,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",N,8,A,7/24/2017,10/26/2020,Cycle Inspection / Initial Inspection,40.76601233,-73.95728953,108,5,12400,1078423,1014647503,MN31
41280104,NO 1 LUCK SUNG RESTAURANT,Bronx,694,EAST  187 STREET,10458,7189334420,Chinese,7/10/2019,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Y,12,A,7/10/2019,10/26/2020,Cycle Inspection / Initial Inspection,40.85416743,-73.88456333,206,15,39100,2012520,2030890035,BX06
40387178,WHITE CASTLE,Bronx,550,EAST FORDHAM ROAD,10458,7185845310,Hamburgers,6/14/2017,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilityâ€™s food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Y,35,,,10/26/2020,Cycle Inspection / Initial Inspection,40.85918136,-73.88661883,206,15,38700,2011938,2030670012,BX06
41633964,GLORIA PIZZA,Queens,10822,QUEENS BOULEVARD,11375,7182631100,Pizza,1/24/2019,Violations were cited in the following area(s).,04A,Food Protection Certificate not held by supervisor of food operations.,Y,34,,,10/26/2020,Cycle Inspection / Initial Inspection,40.72111591,-73.84326026,406,29,73700,4077994,4032560009,QN17
50011568,IL FALCO,Queens,21-50,44 DRIVE,11101,7187070009,Italian,10/8/2019,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,N,11,A,10/8/2019,10/26/2020,Cycle Inspection / Re-inspection,40.74801337,-73.94693948,402,26,700,4000668,4000780136,QN31
50095961,GRAND SULTAN,Brooklyn,1712,AVENUE M,11230,7187585135,Eastern European,10/22/2019,Establishment re-closed by DOHMH,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Y,12,,,10/26/2020,Pre-permit (Operational) / Reopening Inspection,40.61822577,-73.95792116,314,48,53800,3181033,3067460006,BK43
50078715,DOMINO'S PIZZA,Manhattan,1993,3 AVENUE,10029,9143373370,Pizza,2/11/2020,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,N,10,A,2/11/2020,10/26/2020,Cycle Inspection / Re-inspection,40.79379952,-73.94303486,111,8,18000,1052448,1016590048,MN34
50091141,KINSHIP COFFEE,Queens,3014,BROADWAY,11106,6465122106,CafÃ©/Coffee/Tea,11/25/2019,Violations were cited in the following area(s).,10H,Proper sanitization not provided for utensil ware washing operation.,N,29,,,10/26/2020,Cycle Inspection / Initial Inspection,40.76224159,-73.92599101,401,22,5900,4430913,4005870034,QN70
50058287,KIKU SUSHI,Manhattan,235,9 AVENUE,10001,2126273660,Japanese,6/6/2018,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",N,14,,,10/26/2020,Cycle Inspection / Initial Inspection,40.74738062,-74.00068572,104,3,9300,1012801,1007220040,MN13
50074298,TSURUTONTAN UDON NOODLE BRASSERIE,Manhattan,64,WEST   48 STREET,10036,2124638219,Japanese,2/25/2020,Violations were cited in the following area(s).,02G,Cold food item held above 41Âº F (smoked fish and reduced oxygen packaged foods above 38 ÂºF) except during necessary preparation.,Y,14,,,10/26/2020,Cycle Inspection / Initial Inspection,40.75823173,-73.98039613,105,4,9600,1034501,1012630067,MN17
40705411,LINDENWOOD DINER,Brooklyn,2870,LINDEN BOULEVARD,11208,7182356343,American,7/30/2019,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,N,25,B,7/30/2019,10/26/2020,Cycle Inspection / Re-inspection,40.6701154,-73.85814961,305,42,122000,3098770,3044970001,BK82
41259444,COCO ROCO RESTAURANT,Brooklyn,392,5 AVENUE,11215,7189653376,Peruvian,6/25/2019,Violations were cited in the following area(s).,06A,Personal cleanliness inadequate. Outer garment soiled with possible contaminant.  Effective hair restraint not worn in an area where food is prepared.,Y,16,,,10/26/2020,Cycle Inspection / Initial Inspection,40.67073744,-73.98500734,306,39,13700,3021602,3009930037,BK37
50037094,AMATA,Manhattan,209,EAST   56 STREET,10022,2123080830,Italian,2/29/2020,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,N,12,A,2/29/2020,10/26/2020,Cycle Inspection / Initial Inspection,40.75938161,-73.96755614,106,4,10800,1038591,1013300007,MN19
41322801,DAVIS FAMILY ESTABLISHMENT,Queens,109-05,UNION HALL STREET,11433,7185261351,American,11/1/2019,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilityâ€™s food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Y,12,A,11/1/2019,10/26/2020,Cycle Inspection / Re-inspection,40.6943063,-73.79078902,412,28,26000,4263361,4121520031,QN01
40703739,JOSIE WOOD'S PUB,Manhattan,11,WAVERLY PLACE,10003,2122289909,American,2/20/2018,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Y,10,A,2/20/2018,10/26/2020,Cycle Inspection / Re-inspection,40.73003357,-73.99417293,102,1,5900,1008838,1005480040,MN23
50056580,QUICK GRILL JAPAN,Staten Island,1445,RICHMOND AVENUE,10314,7186821786,Japanese,3/9/2020,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Y,11,A,3/9/2020,10/26/2020,Cycle Inspection / Initial Inspection,40.61311163,-74.15863902,502,50,29104,5151350,5015440100,SI05
50075544,PELICAN,Brooklyn,382,MARCUS GARVEY BOULEVARD,11221,3475812323,Nuts/Confectionary,12/7/2018,Violations were cited in the following area(s).,04A,Food Protection Certificate not held by supervisor of food operations.,Y,22,,,10/26/2020,Cycle Inspection / Initial Inspection,40.68399552,-73.93825426,303,36,27500,3052530,3018360051,BK35
50080478,BG EMPLOYEE CAFETERIA 4TH FL.,Manhattan,4,WEST   58 STREET,10019,2128728977,American,3/15/2019,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",N,10,A,3/15/2019,10/26/2020,Cycle Inspection / Initial Inspection,40.76377756,-73.97378833,105,4,11201,1035074,1012730044,MN17
50090861,DRINK TEA,Brooklyn,4722,8 AVENUE,11220,9179091001,"Juice, Smoothies, Fruit Salads",9/30/2019,Establishment re-opened by DOHMH,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,N,13,C,9/30/2019,10/26/2020,Pre-permit (Operational) / Reopening Inspection,40.64262362,-74.00214759,307,38,9400,3012433,3007680042,BK34
40400559,MULLIGAN'S PUB,Manhattan,267,MADISON AVENUE,10016,2122860207,Irish,9/20/2019,Violations were cited in the following area(s).,02G,Cold food item held above 41Âº F (smoked fish and reduced oxygen packaged foods above 38 ÂºF) except during necessary preparation.,Y,12,A,9/20/2019,10/26/2020,Cycle Inspection / Initial Inspection,40.75110909,-73.98050651,106,4,8200,1017590,1008690022,MN20
50058617,KOME WAZA,Manhattan,40,WATER STREET,10004,6462885884,Japanese,6/24/2019,Violations were cited in the following area(s).,10H,Proper sanitization not provided for utensil ware washing operation.,N,20,,,10/26/2020,Cycle Inspection / Initial Inspection,40.7033898,-74.01014909,101,1,900,1000858,1000300034,MN25
41567580,V.I.P. CLUB,Queens,27286,GRAND CENTRAL PARKWAY,11005,7184283812,American,7/12/2017,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Y,16,,,10/26/2020,Cycle Inspection / Initial Inspection,40.75925224,-73.71293972,413,23,155101,4456886,4084890001,QN44
50073176,PIZZA GRILL CAFE,Manhattan,89,CANAL STREET,10002,2122261404,Pizza,8/30/2018,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140Âº F.,Y,28,,,10/26/2020,Cycle Inspection / Initial Inspection,40.71539569,-73.99352851,103,1,1600,1081957,1003010013,MN27
41190258,KI SUSHI,Brooklyn,122,SMITH STREET,11201,7189350575,Japanese,7/5/2016,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,N,5,A,7/5/2016,10/26/2020,Cycle Inspection / Re-inspection,40.68756619,-73.98990741,302,33,4300,3001045,3001870027,BK38
41549763,CHIPOTLE MEXICAN GRILL,Manhattan,1379,6 AVENUE,10019,6469982329,Mexican,12/28/2017,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilityâ€™s food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Y,9,A,12/28/2017,10/26/2020,Cycle Inspection / Initial Inspection,40.76355059,-73.97776293,105,4,13700,1023394,1010080029,MN17
50018788,WHITMANS,Manhattan,700,8 AVENUE,10036,9173380927,Hamburgers,2/19/2020,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilityâ€™s food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Y,29,,,10/26/2020,Cycle Inspection / Initial Inspection,40.75865554,-73.9887379,105,3,11900,1024711,1010167501,MN17
41644987,AMARONE RESTAURANT,Manhattan,686,9 AVENUE,10036,2122456060,Italian,5/3/2018,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,N,24,,,10/26/2020,Cycle Inspection / Initial Inspection,40.76182312,-73.99014158,104,3,12700,1025123,1010380102,MN15
